"V1","V2","V3","V4"
0.260640566610554,8,0.750441741536344,0.428217498780983
0.723099032262014,6,0.626274750650662,0.360491718252254
0.451613481993695,7,0.243425041856805,0.218469691877648
0.800597657206075,5,0.522797640092184,0.353622427231973
0.57007036520509,3,0.332015548427411,0.238734226070046
0.212359899003259,3,0.169271492587512,0.722647063997711
0.325249804540528,4,0.544258479495944,0.40301242044116
0.694305598234191,7,0.496979270209951,0.651245151972163
0.703959337068615,4,0.211167318579462,0.592971751370496
0.259482173126259,8,0.798461689078256,0.750835904237783
0.486126780776393,4,0.387165091210124,0.504290374536626
0.47758736251578,7,0.317931077955212,0.317817994439076
0.389850852428697,8,0.0967774798929961,0.772385523476682
0.174331798013536,6,0.74247269346945,0.793827217918835
0.229362864100252,2,0.299043127526755,0.37321802769074
0.684986138960141,3,0.639945765821896,0.290264661622944
0.766069173203406,9,0.320727543926642,0.270130686754636
0.915806924586147,9,0.669201919635292,0.615517343612762
0.938477420090535,4,0.850789277265819,0.913598223938241
0.644349195464662,1,0.343794541193467,0.464787535626862
0.565948686699226,7,0.844281238662195,0.286867314688489
0.205524484808346,5,0.591228003696405,0.0138074872344633
0.813724899933389,7,0.282299096155495,0.689807208524993
0.796868922759019,9,0.926144730166556,0.881861852111124
0.134787060542896,5,0.396409670268933,0.810643954673769
0.854744633207303,3,0.554828465621528,0.675006577188933
0.357211029666917,2,0.530549522995553,0.855329119525491
0.414097669805008,6,0.904159941010938,0.517055712227614
0.756806010635488,9,0.681234938850828,0.300625628156152
0.298545263017857,8,0.447812353604233,0.22791053989562
0.397495118467832,9,0.358623096401245,0.601563894626519
0.314521620816201,8,0.43347384746246,0.648298890384885
0.52912751344231,5,0.139879274509123,0.15804415283566
0.712108540159784,2,0.147300949766905,0.545492502772817
0.62935713738815,1,0.480326998133216,0.0319091103940958
0.969974315493521,2,0.873930908180221,0.446499802875789
0.586043930348739,2,0.692878531715538,0.535625710785423
0.748430997108493,8,0.264485235079874,0.960300135454728
0.446084972029942,5,0.880220363604798,0.732933396196493
0.535936540010106,5,0.419504746512274,0.745595834859166
0.285714461749561,5,0.378607945849759,0.187953565566414
0.0533489561445506,3,0.589507098532626,0.262906586354265
0.875044374051325,9,0.181074468533855,0.390593199143974
0.148312047715044,2,0.948657173926638,0.58501453654911
0.156637955247586,9,0.0643201664133451,0.564485218181025
0.591321262788219,3,0.897595122831358,0.470842942943641
0.239675102818855,7,0.648332572549855,0.970419598917308
0.542230667442544,1,0.673285139785919,0.868358219591554
0.863045676188427,4,0.420192820546242,0.432804669594246
0.0969901067190669,1,0.00926625769058745,0.800155858838097
0.00499311100658194,8,0.772234561481697,0.106703093285729
0.438141610357783,10,0.762868998005696,0.164202301179543
0.378710266997045,10,0.193717099333451,0.947955653326301
0.197904430174763,6,0.600940726063138,0.138771340999389
0.830485365251302,3,0.464691629406498,0.9207749667068
0.361372158468098,4,0.518084323243596,0.761131444395366
0.950299746292258,6,0.11360050215826,0.410773506688627
0.944663922684289,10,0.736922827837977,0.570807152685683
0.849651165480596,4,0.729324348871472,0.259277982201851
0.0250002270075603,5,0.255357115886705,0.326852914412833
0.346947535154197,4,0.0547571823581806,0.718644685905449
0.616737156799372,1,0.50189718871252,0.11330745519324
0.554907927366637,3,0.049439622818828,0.021882766110733
0.401900845662545,1,0.814621588005985,0.52951548768655
0.785772377862747,10,0.653254500573253,0.895169112290064
0.102539976930319,7,0.0759008501743378,0.554919903926398
0.921627562865273,8,0.30203479879844,0.00633149600516799
0.50585630297384,8,0.705379045400499,0.147118693450626
0.080122202538284,5,0.979450838040974,0.904589129505805
0.0672365733876841,9,0.231337949195479,0.0473021954365207
0.517814450509708,7,0.102887653580548,0.347515385302994
0.984232475042891,6,0.61094223078014,0.70576345804818
0.0704390377787221,6,0.45008987854903,0.780960479036388
0.429832497799108,10,0.156041613024812,0.240668302844047
0.661206439566086,5,0.965133559987364,0.875103338028187
0.335458711072666,10,0.918450098668137,0.841459099199505
0.775105950399776,9,0.955313645250918,0.452135291643008
0.82192664227,10,0.0864513255287604,0.660627551544581
0.460696960269699,6,0.471800289269178,0.380450453516956
0.67054865093532,2,0.123311746844287,0.62458264706265
0.970993746541603,3,0.808865251323202,0.695373948984263
0.655358253159681,1,0.838719578267465,0.175270187197299
0.303962128384533,3,0.0235772877894519,0.0607721492323575
0.242748666441003,2,0.366880231660578,0.631841375432677
0.169719373269852,9,0.786871188331676,0.488892305546813
0.904513270954779,2,0.270940162780591,0.0851409522279441
0.605962085977689,8,0.400307212256338,0.952606827563657
0.632505523045815,7,0.0126535088177607,0.331971891764587
0.0407188662745813,4,0.829815279692779,0.0705372403403153
0.275404907049197,10,0.203024775213365,0.932700072653036
0.991332383835021,1,0.936047669979258,0.998819740760258
0.730624082693786,7,0.569950087296222,0.122854046170516
0.125682300650961,2,0.0386324839097347,0.19154374690752
0.0122425286836098,10,0.226100714145915,0.0591637615757208
0.0399500142362907,1,0.711175863429573,0.832001308457989
0.494234570518786,6,0.989524485147813,0.983601504585034
0.893450263202576,6,0.999301456898614,0.0923870310388744
0.113919702248019,10,0.573812064408071,0.490648085967359
0.182243287816319,1,0.868950282063256,0.208864968762247
0.880248098969833,4,0.17197194630284,0.829425096819275
