"V1","V2"
0.375633369769608,0.592688037454409
0.3866216073598,0.629860907306678
0.708163360933768,0.0925524709452675
0.90209866416513,0.503779170451003
0.431741955698544,0.681820593046416
0.974568859741865,0.385890952718053
0.231635635712233,0.377982513730731
0.652716011153052,0.555133098136327
0.97624883591541,0.504810902767505
0.168677281231823,0.682078713805967
0.65305005550464,0.0722935654479222
0.56543317443484,0.0469619478706934
0.185048235393835,0.915694800221948
0.392068983652012,0.802625708618468
0.973111768355185,0.819240566234113
0.0803500031651465,0.980393563172981
0.0318103539879791,0.91496534799896
0.24373632921515,0.527855210742886
0.542961421960493,0.274802055265016
0.704361917328853,0.798689082449844
0.298366720915837,0.655574752135097
0.0828666825700248,0.122717448170583
0.160202398155373,0.124122705137479
0.765414385952333,0.176435992011029
0.777229868213602,0.98326185320119
0.218501979619593,0.413359615780832
0.632646148096863,0.751280271512991
0.438229248676375,0.97927338335916
0.921369941422238,0.173213872752964
0.478483226192303,0.0297884266781604
0.670832006708034,0.463195410274119
0.460066490182381,0.769430695764158
0.0935949305756356,0.174006765823208
0.4990951428059,0.631719598592649
0.330233966384471,0.610860147834036
0.301633255173153,0.525395828336788
0.546465981886937,0.626924285772548
0.861502966958707,0.718229871153089
0.0884236656886345,0.851035334758542
0.261023086594604,0.369134929567591
0.0520253684202388,0.573462865447224
0.845024209296572,0.0961371970920677
0.0488089167061855,0.828614591751675
0.122614338681051,0.323583238750536
0.878371155283693,0.952049602487664
0.682661076127203,0.325115343164651
0.707523884487331,0.775892950670499
0.0698373982122119,0.386661447226205
0.574560629770768,0.889054944485526
0.803452037698595,0.94417040057933
0.219239868483248,0.579972568966983
0.810456005595822,0.179831576052347
0.403684841965429,0.471229874861849
0.628981335982708,0.0573013968853491
0.759341382524233,0.711790464450469
0.593226345001738,0.982415123945881
0.713553453417755,0.858695198208234
0.462455154935986,0.4557863637017
0.528419078612506,0.748500018252992
0.0299706103822419,0.957579234223925
0.0423426276522844,0.884324155396182
0.833207310650759,0.378568943410725
0.200574755235237,0.651132302333023
0.237938179770517,0.461126317789609
0.927164328957019,0.654152096104956
0.159808197128378,0.9267000653361
0.97089776187966,0.119582744525096
0.779281252062298,0.887923356658793
0.493174736818612,0.0991390066670518
0.0897494236333017,0.151305496402444
0.296096099481217,0.42123497655589
0.549540822361477,0.543886713044587
0.329287433682425,0.888217990448778
0.859149653186586,0.477136776156828
0.912330683536078,0.0842176650388339
0.125495911276236,0.793818052902621
0.897940684585753,0.774686933310442
0.512568910003252,0.352769800243927
0.141968217606281,0.183571058002249
0.333112850860803,0.745948316569498
0.602792603293634,0.767622217140957
0.659495652797421,0.594879635785465
0.437168186207298,0.812006583584559
0.299521460057344,0.289343529501803
0.0677415121733757,0.144431037062
0.232088633484076,0.665032194017595
0.560684763877986,0.683593990455975
0.156839638731825,0.953389864891556
0.909495820104641,0.947344040450072
0.509827273061516,0.857628885479599
0.371643091389854,0.632716198731207
0.829700453956075,0.061441891850185
0.0446324970702546,0.0189566523218489
0.113340386417182,0.0302780951684908
0.877022451577864,0.394885886199368
0.267538465490565,0.399999340574691
0.773638883218842,0.434773135255746
0.40467585383532,0.241001510821822
0.569185164251019,0.440702402074379
0.281214083425824,0.491132423828948
0.0594198978618576,0.658959605802921
0.823969761409729,0.329414576639475
0.698280401809216,0.0887219118455326
0.673697995999405,0.86196637278027
0.448227974491757,0.238306918240813
0.945930878561601,0.735853030240496
0.424003203985902,0.32478142855585
0.73001746614944,0.909652453382665
0.960765809407758,0.153385877436554
0.0876928501911724,0.356176440884522
0.467242995921183,0.811375564901651
0.865419405267396,0.740360662641706
0.0206845174677157,0.7018918936929
0.963743664944238,0.574723732834108
0.203392939851091,0.699955851157852
0.82110351863609,0.290996993113862
0.641532143062839,0.611981722634565
0.427795099741868,0.516712777049341
0.3364009235132,0.185273748752181
0.293254864517602,0.795956431698738
0.133038333140075,0.970513243954106
0.326170062269171,0.559786152707999
0.806012910901728,0.250155512224731
0.623385029983727,0.862595409713184
0.568508955283757,0.210718449930995
0.131210892545028,0.350188659836827
0.338648461259175,0.335886167723528
0.0211705421731977,0.747352372333476
0.928120136190902,0.792096593698042
0.655435343580449,0.256764884174824
0.0924766923829801,0.772022306397241
0.140181742473227,0.630463939664769
0.685539108796542,0.691009449066819
0.53940999171447,0.127697863425397
0.590918114586726,0.839870166252366
0.187030732124902,0.974249574985102
0.596845547926583,0.291968650324382
0.409125174486785,0.278766252514995
0.702184749022226,0.26306758117584
0.361704219219852,0.258828279746762
0.717362594320537,0.838426638757284
0.516584106143679,0.977674113972628
0.356047725556867,0.0247359048836092
0.252430696037734,0.832721742283116
0.73760336211638,0.351824859542672
0.942421784618807,0.286109190901674
0.257241163236592,0.287840743944253
0.674372968746251,0.305477177870752
0.440515777461762,0.764986605264529
0.0249513791841191,0.505193865196389
0.703956138269249,0.227283126743252
0.501392619097294,0.590078145850975
0.586604874834375,0.601353829948836
0.7500731124145,0.0279627700406723
0.220308416968945,0.87773754242724
0.601253243868862,0.261227190456645
0.10600279916138,0.094443919420786
0.901225230822537,0.663915055823822
0.733908098983086,0.560410234721221
0.899533783431171,0.343778974072083
0.936919989740559,0.530899757494253
0.827550392601053,0.880904705613893
0.978880446806115,0.79989110596393
0.241523129544875,0.414914482672981
0.715870534907577,0.694512701692675
0.324950065555892,0.685399874780833
0.844841133232218,0.649556725332699
0.1736123835443,0.0326282943635446
0.849886309460353,0.418636878208832
0.0256469531398188,0.604618766379008
0.769768725975858,0.523971318273114
0.465100765299042,0.939850523204987
0.615195558313205,0.80536666159012
0.941912344761139,0.589990573175959
0.364670673832879,0.140698576622713
0.738445508185696,0.397631334975669
0.582802632372814,0.0596535130971881
0.469532871868656,0.582723632058249
0.667967931371957,0.906371236706902
0.802624804965909,0.57083209642141
0.394004985657296,0.0583424531578157
0.458167992655407,0.867715125411923
0.90014055591897,0.478927082235188
0.416256281709836,0.949915517911415
0.360477884169063,0.883360794122341
0.120524762080086,0.215646130977989
0.812554862551953,0.770637727053055
0.0469611541887094,0.702302922434874
0.598727350232957,0.715253074656855
0.412683570758249,0.43263155063809
0.975393819759813,0.738042380240703
0.868317144115447,0.328867927981664
0.526794948189833,0.197122721163678
0.796890483044139,0.687940806849089
0.109508391624257,0.941038564017513
0.26083425132244,0.556182051956855
0.971247337174007,0.625532019257466
0.614731660328849,0.415054585350294
0.564162744370254,0.411699796328684
0.913617485178503,0.70617028808068
0.981812517560554,0.252608472818174
0.727902953411176,0.457603725623008
0.158173956334401,0.362198402494487
0.228247640512769,0.0212299819318196
0.852476781173183,0.932502922242183
0.939318355181305,0.441946716145826
