"V1","V2","V3","V4"
0.580291595305468,6,0.360879229235668,0.626870105778561
0.72048580964586,5,0.355588924019247,0.423705551817723
0.887703615450848,2,0.927306232210178,0.276650741250104
0.451685165353239,2,0.19108709222081,0.591914963025672
0.225602121631438,5,0.263980471489005,0.281216356054182
0.859926543169357,7,0.380639596973321,0.237480034254456
0.302167392331366,4,0.544718694249515,0.69090723544329
0.50588130286739,3,0.535240741288307,0.394931892770304
0.345282778516137,10,0.789752878634864,0.815837941971675
0.175466752745464,2,0.398487659819758,0.716319881413257
0.216750888143243,5,0.832652576445075,0.617277962754903
0.718834986306652,6,0.404860868689385,0.471096460802495
0.297158873779477,8,0.605134402315122,0.725750699969043
0.590728760084971,7,0.503754865385362,0.8919871912625
0.649956392233942,10,0.808531733438047,0.647051614002962
0.557958284866839,2,0.629551812591212,0.833285720782222
0.255481762527536,7,0.209689987049326,0.500615482539409
0.736915259942965,6,0.579269598803501,0.68105798799546
0.745267063198972,3,0.581644011754998,0.256254192216059
0.614227029967406,2,0.736833369282852,0.0897936020388895
0.449756613809004,4,0.126752287816367,0.85182826272917
0.108822881955458,8,0.248849350910323,0.301195517081923
0.77087050097088,8,0.661691136830895,0.564207644759489
0.682104691841587,6,0.14186355869696,0.753422384383589
0.166040784205888,7,0.272041270836393,0.457332181391561
0.577511726094512,7,0.0608126868445051,0.376873549185623
0.421196460323144,2,0.765232204335811,0.15003864730197
0.534122489990545,8,0.336230143989872,0.365559202417804
0.860311299156107,4,0.884018721109232,0.527822005913355
0.463599838455852,5,0.853260409538207,0.0411141442581411
0.432811746023326,8,0.444280132977354,0.671740846487716
0.412688047461937,3,0.412598404183627,0.407928288848857
0.961956020623178,6,0.646912673834673,0.348322898419845
0.499414106260085,5,0.611713404244834,0.650191641913229
0.130519449912954,4,0.55496694153946,0.249896281614999
0.149471910907924,8,0.86811477625693,0.639450250867673
0.0852624754175998,3,0.151594487438363,0.882087956239538
0.655655705487911,8,0.815342578487763,0.780313051649163
0.319875278478502,4,0.652833354426394,0.170091772281818
0.527909187950453,9,0.452688538445909,0.262991202066692
0.791925049822407,9,0.283701591815318,0.388063636612435
0.679386280405416,4,0.175703455881756,0.335601731260577
0.488591836639005,2,0.107757085627754,0.169151983909219
0.354463669797043,4,0.849393226027906,0.927855659724208
0.824026237900243,9,0.706525804204253,0.221423635977813
0.940757207676652,7,0.963943755740836,0.0388424967087897
0.157641548914705,1,0.567636477511466,0.488832543910753
0.238923569115834,9,0.693908720496812,0.292268622257252
0.540565168095649,9,0.0228229953784456,0.980467251908776
0.0671069846624166,2,0.774788649833305,0.585862215859662
0.916010083323367,3,0.493118770604186,0.53492309706146
0.840216244260077,2,0.909822079975389,0.86628084190572
0.209131379618618,4,0.115497830776393,0.495175957308756
0.470185813780094,8,0.0894368036656769,0.747839163779408
0.190534578997454,10,0.718822128860048,0.662442409733315
0.605709445126719,5,0.42199753484118,0.13665044007201
0.180154254665152,6,0.316824457906067,0.806044252442011
0.690468922317386,3,5.89225795715807e-05,0.551947225007467
0.837369236183074,9,0.462868552791574,0.796627528010524
0.0101456056815307,9,0.597642861260035,0.316942176375066
0.705754166910627,4,0.484594187172035,0.955492172446654
0.320612678445745,6,0.217363785286822,0.187493010579736
0.519411191220285,1,0.678862192727005,0.54854950130179
0.279580371713433,10,0.747479872141456,0.943907980179149
0.986411893170717,1,0.186398595052517,0.872821058939858
0.788704801167035,5,0.79072232716024,0.51668308899507
0.395948796069098,6,0.685016092584316,0.464941707108606
0.561376937957574,5,0.937568211211867,0.0655946361840899
0.287291537620276,4,0.222151028748465,0.966397178159238
0.816240633287945,10,0.137915642880009,0.601106151950099
0.24471819984526,10,0.945954842276081,0.190512036868954
0.403901459602989,3,0.164234970263409,0.575083879180589
0.959538526931781,9,0.529815290742922,0.0533868627982371
0.669702011781749,3,0.47808877992734,0.101611298503156
0.0411232014614218,5,0.894065526322375,0.351505171184678
0.802261837914228,7,0.823742817861146,0.823612899128693
0.380676623438657,3,0.756081300765488,0.844663015520179
7.90900239839044e-05,10,0.0319362179661946,0.071043585531196
0.335038084273208,10,0.434769762559354,0.776182488819109
0.996973092290667,7,0.0598061125282364,0.212379055846213
0.093060660922578,7,0.513337271181902,0.148947146248772
0.929886862401959,5,0.374835678747813,0.448086532995105
0.0393022271536438,3,0.0960514096516867,0.0100059067763455
0.375752785994341,1,0.992977329364346,0.700912072609577
0.265655554425054,1,0.0732735710267217,0.110165595708984
0.979207006205119,1,0.729592582121318,0.0984520031530449
0.762417213791697,6,0.34912343027016,0.761559528662912
0.112340356369222,8,0.989911907585728,0.939903756340496
0.126744125721226,10,0.308032189735839,0.123952860420615
0.360757550128636,1,0.329142296526487,0.917449248486535
0.873326609891824,1,0.974072324609627,0.0261218123704514
0.756063916960567,9,0.250254938018747,0.000492935546797373
0.630486561346614,7,0.950145815280343,0.43143478766513
0.0226314058008912,9,0.239732754839215,0.734226136819701
0.0595737374833174,6,0.298344712843117,0.992565828383363
0.909191570899414,1,0.0421122090004709,0.325979768199332
0.620972458264388,10,0.873301864796502,0.416754060677449
0.933684610062372,1,0.911324306173589,0.902233005493056
0.894477006215886,8,0.0129207056335888,0.977284397668008
0.0704785081556834,2,0.639397124095029,0.208827987012039
