"V1","V2","V3"
0.58970494813021,0.68833020781695,0.610919300571833
0.817813071982264,0.780891226575564,0.678082733669134
0.405144440825107,0.453483786509518,0.343732838625189
0.134347957937134,0.43309053864396,0.37102630896109
0.286517902953952,0.70654484710687,0.543199082109008
0.361043330916905,0.840519387127839,0.194899647130893
0.703070760615803,0.915133811409546,0.297366986561644
0.658712452408436,0.483311630983096,0.269850444849323
0.174069098352076,0.348685813540744,0.607738142388299
0.43670107787564,0.0898115210353388,0.902746937319488
0.265836797690497,0.800265271990834,0.792353141982913
0.55025189300822,0.678360757808908,0.755983079065215
0.681769937173963,0.12922425836526,0.630228686038769
0.341580160383292,0.223327341755407,0.149120475283605
0.715998345075095,0.543847094816201,0.218039628402852
0.33200873042406,0.311241688278567,0.529722341511456
0.933865088968058,0.869671272172505,0.222521610975846
0.231976517339031,0.413763984614729,0.245049364606447
0.451727727695687,0.503756238862709,0.922625997982968
0.845753448302093,0.172848261173917,0.594054297591395
0.754132431251822,0.190409807477901,0.25000781721939
0.832904862364338,0.764389446434333,0.445351036482727
0.792908783986938,0.834467032803023,0.571365058395064
0.627408498700468,0.29164641553826,0.883133732639676
0.382511466714178,0.890091019081634,0.506965596615068
0.214229024585718,0.300449310770132,0.236029088446882
0.256427071543138,0.326168253091862,0.770200401149151
0.103674988971184,0.58201249558446,0.805146603072177
0.142380337148232,0.643410801549779,0.168615079049938
0.547339030198408,0.653202551257827,0.493873176359483
0.668741880941277,0.754504727166375,0.701288657099484
0.413304116094312,0.209927139267056,0.385114718939611
0.0584302763974987,0.260996213144905,0.817112935178329
0.379677912160523,0.369732922537822,0.43607224447956
0.742717721570583,0.775965174080514,0.362319204214121
0.166123659630241,0.496411051918636,0.723119766409255
0.532623217854562,0.466091388386443,0.658143103447222
0.648559135031025,0.408895950652742,0.843967067982338
0.970295548970223,0.550082675376254,0.139653352626575
0.616493360779858,0.966077193725867,0.952276852751054
0.9028602915292,0.232495052779319,0.714094633132146
0.0870950457327462,0.440361548330449,0.283625842575956
0.227594772400268,0.714173017625694,0.0326560329046228
0.604780917867187,0.660425564457783,0.15295427960681
0.354564792241314,0.150892842208434,0.693042003005449
0.828512549807925,0.334325663873399,0.0940213133991773
0.500273843339402,0.257678302414037,0.27249552954898
0.473493672196447,0.629041523235067,0.320817614623826
0.2727857515168,0.819289931790509,0.916673868344669
0.151093452642075,0.218292927079585,0.121712648348471
0.560164202499239,0.7392499103127,0.583140982159722
0.570010673450823,0.020463721355529,0.686888373974427
0.203665052815883,0.138846288295469,0.831726068579364
0.0664474361369076,0.113808256933027,0.206124609174188
0.635327855837111,0.957156834776658,0.893667461830851
0.867329273262175,0.606103552293391,0.172868180979644
0.940683429430275,0.53246400771954,0.620202135383627
0.767068716406425,0.983596832432817,0.402643735269061
0.391298415833169,0.373536146240197,0.766310767774153
0.0729673588898058,0.577160352556816,0.358228741810093
0.597390781589151,0.0569201661109446,0.07625406450146
0.96989519737619,0.6941209006396,0.645623731145108
0.303986149069182,0.00382241209155454,0.788255605531662
0.727215236250956,0.38898916500149,0.00526628969362664
0.443908032607956,0.724279374999485,0.0821515292435694
0.0267172929707907,0.615620386707373,0.532697869614036
0.671496713215326,0.276450285392734,0.871294829381938
0.919204108022259,0.528961499799972,0.318138508944029
0.891146960844884,0.0790001727831634,0.333155673599425
0.247895029166752,0.0152470258929258,0.421726114058176
0.7748570883298,0.99666887627382,0.112269549980309
0.516462348626034,0.513523501274848,0.562393557121479
0.880170192868775,0.858829829757243,0.555256193627903
0.785776604342166,0.935252179892839,0.188972006902606
0.0338539099021846,0.5610496639503,0.746177897636081
0.298803490598483,0.637297244669829,0.866061911040656
0.851773790220951,0.591489647673407,0.980309807992177
0.929183353360309,0.0376599843854263,0.961774408218702
0.493050010836311,0.357250450334534,0.0692085677677258
0.000826168077029977,0.2415134478488,0.485848339082779
0.695754383978646,0.744611099196856,0.853176219933819
0.310787639143837,0.105563063811771,0.944941650060439
0.196310481522833,0.793633973616144,0.737305217129058
0.115928705207345,0.168325280554513,0.0452618374266807
0.428434150224622,0.423643930507344,0.993698068195767
0.0969969710021675,0.947140992860153,0.0195012317146771
0.181846771776706,0.147335141216337,0.472936627909266
0.525194094723643,0.973915830241631,0.451360892819489
0.320913998077184,0.880297787443721,0.303134038129793
0.956136266006237,0.475583346055666,0.395612129892065
0.480081836568895,0.0421682549410027,0.663493905178442
0.87421941927812,0.0630916377792742,0.411243216888651
0.984913634940059,0.829375612172328,0.826683725039525
0.126510246129271,0.901995813484567,0.461319313115537
0.999162733686587,0.870288541410122,0.0220761776161019
0.806735278647611,0.0943618625000276,0.517244331917451
0.040705178395537,0.287160533531427,0.10393730426183
0.0168952414077265,0.183585388615206,0.972871279171022
0.738834710225374,0.928552908750485,0.938888459528982
0.461955476665576,0.391046244371128,0.0543174186949672
