"V1","V2","V3","V4"
0.119056394427021,0.633858714944826,0.204187968881125,0.624558847425096
0.248515394842532,0.745517544906505,0.528573871821483,0.68120498809047
0.189044321566173,0.454593570852993,0.81386042315582,0.868338750362038
0.238715785954353,0.759872017035582,0.515475886163531,0.319244062316782
0.781573077057768,0.439762359089351,0.647922773651764,0.414850952755427
0.473950557862808,0.821412291776798,0.334908782146179,0.767753701236278
0.765596842967007,0.806277642658853,0.680335277216448,0.635198647077502
0.724522097355359,0.190142950806705,0.772080532969616,0.709086019888029
0.393651985672678,0.337659950387494,0.88977373874349,0.714323121581508
0.296118080185857,0.669719408471518,0.598425951626291,0.18783112037435
0.663447803279185,0.202772235408571,0.376735102923331,0.872471294473864
0.672372728896683,0.305686501344385,0.431649296135421,0.467286109089737
0.492069613579772,0.0551157220672048,0.844282490648506,0.1596102098862
0.166942847486146,0.603610924748022,0.286761276760685,0.122236263054689
0.256809729297278,0.691977556513467,0.461171308814928,0.475456160750445
0.716755265324632,0.543254446724179,0.0935355337442344,0.205841994636025
0.641029244778697,0.299922004901752,0.710002105275737,0.231865194532545
0.618688818611501,0.225657379652079,0.696056390600216,0.0886431701755569
0.379376199252496,0.774519106249785,0.167222438597183,0.114274322474156
0.309814364600784,0.385192435239448,0.547450569402361,0.288787837242212
0.701612018459779,0.0920015051835946,0.180582349484584,0.301471794926592
0.65995493928218,0.616679188480897,0.858743289492234,0.587433125261704
0.272818841646965,0.401664531416312,0.22882115667332,0.360541997571181
0.891455167025019,0.961936105678955,0.408709276339861,0.218607453587547
0.56206598769867,0.736458660525596,0.576788679503846,0.355018816507401
0.0899167278159129,0.592783751289598,0.144927625727129,0.965495203235886
0.0634820557744865,0.700741265137723,0.732610763258543,0.695485198139427
0.45453048131716,0.288354702428397,0.569947907074626,0.454861611970983
0.857092503685327,0.310115328958255,0.871981347969761,0.325097083265472
0.524555311654113,0.838176961331816,0.0735066984848569,0.425417659533413
0.383210629829627,0.182210130277022,0.278226901840231,0.721087364139075
0.14860502940599,0.340985152166083,0.6108185355459,0.27995579260653
0.554989421471907,0.589025183952702,0.537251011302744,0.885201376150801
0.841295768588204,0.945063123631554,0.0143016013583944,0.4312234394286
0.579478443269971,0.904504791278624,0.451023772545844,0.652843131893634
0.74652463893572,0.360352478852336,0.267870972425947,0.795646708063901
0.755706339589534,0.329031569002794,0.349249020908912,0.0357247187455049
0.811950252306567,0.477103323819463,0.417162610467016,0.851807980857804
0.15082318377011,0.786954036966534,0.328136074171007,0.535437436716395
0.795282429835933,0.16764498593755,0.976869412769759,0.549304657200204
0.313467221097365,0.621305441684446,0.0856562346095445,0.484248655262338
0.328548955516467,0.419223140112221,0.604230476149809,0.927094672204855
0.936937552677237,0.686742912112392,0.952206404686191,0.614211955952013
0.220540689062901,0.44920584900184,0.117698576541455,0.900971409860545
0.170487759178843,0.270385047097246,0.933083179800609,0.495741019445502
0.407002959041068,0.713611316902366,0.75511411924235,0.242161756856284
0.00318670785586239,0.395117955176284,0.382123330352281,0.800204087866575
0.771298586647051,0.651582811223163,0.153752123869593,0.139955240648866
0.416496131229493,0.795126329089114,0.292285421016944,0.995523453638628
0.96416089390299,0.886733018355553,0.806429608063157,0.503974401565892
0.82525955368159,0.529440282192915,0.499099508498958,0.385317314461805
0.683930703729295,0.0843229487419998,0.50193668058208,0.593401261257814
0.876907310482748,0.538753460839093,0.655361182641966,0.89985520691841
0.586720866171629,0.0360785827725998,0.0470870881933054,0.558358166340855
0.0789638665887723,0.23067070463428,0.367296775874619,0.160104411100437
0.903604305514529,0.679334248290752,0.138892663430812,0.609733003157765
0.368918112117091,0.976996036999667,0.470240566951697,0.331491950503626
0.449478266928689,0.0012728954723017,0.905719334310764,0.510991519227679
0.460552900062176,0.513153180488353,0.781301630875268,0.390254276807627
0.344627124227686,0.567698152570803,0.917350724586041,0.782280204811665
0.597873700172112,0.0670438389398899,0.128780017617681,0.0994600683980841
0.972033008936063,0.376752188092669,0.481320911889139,0.371303892359419
0.135953276063847,0.922368926848922,0.1030315558148,0.823517054436157
0.19625323956848,0.815629918182041,0.585981315384645,0.567753993392184
0.531979793876362,0.04527768780658,0.705207999468144,0.662628498120869
0.607211676226004,0.494899103273408,0.968868822363372,0.400283830126058
0.427005583750354,0.149307821657515,0.925200552959394,0.00484390849888627
0.435696091343366,0.264409545424205,0.0547801139495018,0.649321079633381
0.929461980182233,0.7675159979177,0.662312063046477,0.0488568085576911
0.48215533756146,0.509920920367248,0.442729661985713,0.577294899355001
0.508217901184532,0.489686808584923,0.212718615796294,0.771103401821923
0.356736013463487,0.864965820527377,0.420580010477137,0.0249184037332954
0.953124646155612,0.259149324135636,0.357705396204889,0.937290791374744
0.289280239655704,0.870907017478873,0.830413406110832,0.672663321658962
0.261674355784959,0.243942395739727,0.250878127199283,0.263563389277827
0.543560351848265,0.359159073085777,0.304099822031046,0.105651339349681
0.0178600646822931,0.576918774440211,0.678362394594443,0.348827664234246
0.62092824980921,0.958633277110225,0.630177763103734,0.813953724948777
0.337678465963602,0.84711130069549,0.244279991220738,0.144001510353366
0.21020930838155,0.119633891830186,0.555989954156315,0.742483718885717
0.880387683764714,0.121644302385863,0.397054475154106,0.972980822869579
0.635991920818649,0.982303322404411,0.82766979718239,0.440698476919272
0.0952520642668077,0.990544438637617,0.948999138519126,0.173264457429528
0.805481628568419,0.0141264288612402,0.62309887972301,0.256865804793333
0.86140386340255,0.109015523205797,0.79575865388331,0.224631435906826
0.0375905961470781,0.154338988457459,0.985822621486407,0.751350088627268
0.513042540034011,0.726175250693795,0.195752504387992,0.847193609372776
0.736048220269855,0.462961653090553,0.899830973796743,0.983311209408271
0.913454508364326,0.420590888639657,0.0264118099733387,0.292553231402084
0.209641080590744,0.171277306828573,0.729274930644125,0.014399620430805
0.104951050425837,0.911197910634607,0.312289807658242,0.739640597823366
0.998279494238583,0.855163683666393,0.0334342929311872,0.0747831474954483
0.0265632482257568,0.0786171434499244,0.749925429873282,0.0551229516522898
0.984811608577337,0.932829189907869,0.23796047234111,0.838947525352958
0.0555188227533165,0.550928670059229,0.0665923811637832,0.193967047490912
0.830673290169808,0.216903024536052,0.998241170049683,0.916092694133353
0.940098874608652,0.134414559260064,0.00959548992008481,0.522001904548704
0.0466488606885455,0.894231334703536,0.868098369523525,0.958864395046559
0.122815621668857,0.0231317667270562,0.179527538579825,0.947226469184529
0.696782539680313,0.641390265894396,0.76903804799307,0.0673126467040345
