"V1","V2","V3","V4","V5"
0.791047752755213,0.691854647650795,0.0763946122769451,0.723392732151712,0.62150241963158
0.544118989132519,0.0861655384470783,0.141750342739763,0.550057224994968,0.682596522157564
0.617503627571453,0.710482806754397,0.710501024754302,0.602478467068989,0.376715401037783
0.340443957935167,0.664433826462421,0.461039773155067,0.70482599677141,0.563994770101484
0.231940566397653,0.885754369158975,0.262679723321316,0.381859436614151,0.249436829272392
0.842175741270779,0.520899585449862,0.424512143192935,0.799059181265605,0.699880845573548
0.535547747163552,0.326140185468169,0.59261817370648,0.634019953600632,0.847853271000432
0.754920142261169,0.242948534778155,0.732160894041757,0.853313487220836,0.657240839324914
0.255903048312253,0.198786683615211,0.294320840655997,0.368460997643389,0.232042972851763
0.337182835539344,0.428969749930712,0.824983245669053,0.225374982342589,0.209742956372568
0.188418854584713,0.184809324902096,0.668830545746431,0.0564701813705726,0.737202151398651
0.554122924897254,0.685901515213194,0.740799272639269,0.32463311920494,0.135932874689819
0.598280627367173,0.674147531525857,0.452259540995579,0.812689289101253,0.426670951896244
0.289751117811127,0.384530782702473,0.757258867463061,0.258967410718375,0.75392860873536
0.410264844457872,0.547930347625984,0.657548963981723,0.629094841643639,0.0730855974861896
0.473991440150472,0.5746447425443,0.830194343836145,0.861030215899061,0.80745794914692
0.838008423318563,0.584368828634898,0.604795851949029,0.653900189420963,0.322060676526423
0.208840107924478,0.365771203888676,0.802927219634611,0.911346634652023,0.573911615152288
0.663451203165541,0.761323305860918,0.333961526449769,0.497445921222389,0.178243094741964
0.456013643199307,0.337768725533014,0.159864146400183,0.0960127802986322,0.346403823362662
0.630102148189034,0.75458573590122,0.614782260897269,0.671730241728921,0.742784338926231
0.465732133759252,0.157639021279504,0.323868980774364,0.395942968825376,0.878947541630149
0.85639806726966,0.20559372313402,0.184236671338144,0.464822525622576,0.110990505028988
0.578693889292965,0.095017096363836,0.349764161787682,0.5020581784677,0.358887570588527
0.134063993092931,0.53376894092279,0.58094310174374,0.693018718815384,0.71417625531523
0.497901418296037,0.745123332353694,0.306956210221837,0.547308660468599,0.6428476026939
0.35959009812091,0.82996951142644,0.218224402354256,0.823028789446686,0.330348261590683
0.399182839461144,0.561794978585875,0.413492892947169,0.10736283924232,0.0134793241260805
0.263609265240544,0.936502119752681,0.909407779636518,0.208868772335049,0.511527198163713
0.197513368151332,0.924443760312698,0.318745381154362,0.129463311337952,0.405249253877402
0.722649827937401,0.729813888648359,0.278706517359464,0.276632491082316,0.881938484453877
0.295496752388618,0.0348461096659281,0.503708259866414,0.0859039763868849,0.536692526580776
0.383219887637472,0.357774162017048,0.39957296167062,0.37398588399381,0.554341755430932
0.0928028765327759,0.292317560103734,0.227185049905556,0.265410266845798,0.465798063752241
0.692932202829956,0.908622354702896,0.671755567957917,0.309442179739469,0.41195007437738
0.0898781658999292,0.786135894874173,0.117385655964309,0.530528192298921,0.506446713486434
