"V1","V2","V3","V4"
0.351698186682356,0.372192277930676,0.383306205337329,0.518167088557676
0.432261597190614,0.81857210435043,0.567936776811455,0.748723413833526
0.37987838057445,0.352155618273739,0.281625269653289,0.29355673611858
0.704939879055017,0.625477293142881,0.588136279825667,0.668886956013387
0.573315476099872,0.481411494837047,0.838156101262772,0.658450888674191
0.692445800800046,0.886352379815954,0.504185428773186,0.398915469675422
0.338111216525345,0.285314164544769,0.519700133010658,0.216552157926571
0.179389594523943,0.685534030013037,0.612075697186344,0.524739269492162
0.731344199736974,0.544324752429861,0.764221296631272,0.190297941419289
0.217615014527441,0.67886928029936,0.601448035138005,0.681193445075358
0.745469934592896,0.786750559111619,0.304216111930309,0.807822780117192
0.619441160721183,0.468648426562751,0.572714836049053,0.856690846034721
0.16102068753501,0.305729052739135,0.815277598364684,0.8426121051268
0.606521059471737,0.166290163846769,0.424600406930988,0.324852686636001
0.789309228527434,0.857648068871535,0.716296223718583,0.356533663035138
0.63587325874987,0.664423100508285,0.889444503529104,0.442539450274363
0.38930441489567,0.347176093748451,0.68819010680391,0.363510231459543
0.190292802450923,0.873795779952668,0.447896987484436,0.384026497650778
0.827931536096092,0.562532576196076,0.0555617008257736,0.143764734806741
0.311122159090221,0.771907938669168,0.169105174574972,0.466283311314631
0.119463479527832,0.41340868691425,0.179405160929606,0.412840202171533
0.255383885046432,0.204969184779001,0.0708286100258936,0.0514545647759339
0.550546506406663,0.103856105548812,0.0958976447691,0.780139332306334
0.81781050711977,0.890433412648307,0.438960111398181,0.162413663215014
0.665527427007841,0.601004985840767,0.146999378976382,0.839171916713882
0.0342606545626689,0.440560097227921,0.347335633371447,0.439395617976386
0.400277876571705,0.0639784907916389,0.2029752156322,0.341270857798946
0.569026513902358,0.847557637766467,0.740318003479891,0.541888358973148
0.447028422772864,0.425989837526783,0.313109353966253,0.697389061061415
0.345737814731772,0.0479175353042892,0.697496774764575,0.156188810401892
0.775020421604684,0.250203656748021,0.647664921668894,0.0924861242289454
0.328156381805084,0.148118739684275,0.253590101405685,0.623589711239715
0.068448572868319,0.329090887617996,0.499849030526494,0.736905697341167
0.65825380746899,0.0104713023030271,0.876976535171531,0.271257293543666
0.929743639660691,0.708302908336512,0.32328149861017,0.983074916575472
0.721790593374158,0.380583606255564,0.39078940914343,0.455280031347239
0.687150953930663,0.742203070469722,0.0355782620679304,0.312507798667443
0.549451327609335,0.518537383169349,0.558157912189338,0.587728400744383
0.182534220879226,0.409745531176932,0.452801361992649,0.637800610396668
0.495496410989029,0.365916627587438,0.894740931188248,0.484846787182179
0.792645545699697,0.655078139364778,0.821147432569104,0.711354142714213
0.260223966121344,0.755547589078522,0.656626203553344,0.3035316345246
0.719693424174616,0.212123425146954,0.199359906606111,0.501426050678505
0.947790791646225,0.0848977532886743,0.853939357022612,0.722625631919627
0.227676365859035,0.26453756149947,0.52344533441277,0.426422496770015
0.147346826651632,0.696739852617469,0.111340970184869,0.472171133705786
0.152421170564742,0.318583025789184,0.911316773775939,0.671614577555058
0.469367405573935,0.470309877524724,0.46131065495606,0.108499588625951
0.0536573109847309,0.864372809019299,0.678824174673163,0.910253665992702
0.281248305649415,0.804772092966036,0.241922839479509,0.922013401190934
0.879447413244066,0.648071062592506,0.475317442981998,0.616767852992684
0.853590932245579,0.176704589022453,0.158621844794448,0.609961061340734
0.367852583195394,0.955990607369702,0.0426156538641211,0.221985263557391
0.676135493290188,0.927706419868147,0.0608340491129742,0.762460816817323
0.59576721434006,0.459082579933846,0.993390006996952,0.251939737851141
0.471439530281215,0.590510770267863,0.549340291831824,0.75215866244142
0.880429584239459,0.967182195499515,0.628816442779223,0.878289381918542
0.508680903188798,0.237453430199603,0.736316769713044,0.539143315977838
0.071534890709272,0.523086217667892,0.537125754261426,0.0191550309639998
0.964619171251726,0.531859363398223,0.415185045376068,0.139113962358261
0.919093852523137,0.573341960337741,0.962652395845321,0.284441819988168
0.393759105117501,0.710313647171771,0.486013824450987,0.996894815839855
0.0265645579843382,0.299904890956873,0.63512523726701,0.203443035950454
0.303467880832339,0.553955117806947,0.0259971838973961,0.823532406353564
0.533342925104156,0.914521612096693,0.708402683797236,0.702027241560087
0.627800846328627,0.0550686983168799,0.364239284464105,0.0416128059419486
0.124850006536302,0.110090779256747,0.261146715669547,0.899365540749401
0.482962094320943,0.903455146355245,0.72032737219429,0.176178207033097
0.985686291238002,0.790330962349856,0.133353415429012,0.188149581990464
0.586749642799591,0.133701825512103,0.597181116999982,0.771665597517612
0.0924262634838612,0.0785295088063315,0.926479694372457,0.550685613463309
0.804874590012225,0.986851156024505,0.907132162794818,0.0378627407121123
0.908597835260059,0.491401615832359,0.757802385446358,0.574498646251326
0.991444036520636,0.43492071593262,0.0137713349457918,0.972519731452713
0.454332950057288,0.397902557210469,0.00557547661701663,0.646041322449826
0.522358750882703,0.587568866166827,0.404824263021221,0.244280132032062
