"V1","V2","V3","V4","V5"
0.70516274548691,0.912028378816765,0.491130758415721,0.709247339026408,0.307061588316879
0.399316335522523,0.270006652362967,0.472806463894375,0.357667479672198,0.326257998384923
0.494661524069867,0.178406134415063,0.765090618617565,0.492008626013481,0.839836803298922
0.322108771211613,0.643546974006521,0.838167464893505,0.252648064494319,0.247990692884676
0.519165606861107,0.253368794243017,0.737547662919367,0.860242796961801,0.117334485518647
0.710434548927095,0.662246848746982,0.378948099150137,0.430275639420686,0.25870615176877
0.280501858893406,0.348164501126906,0.707190015158971,0.74779087371903,0.528129392462064
0.694149643809797,0.635663535636388,0.263417168969934,0.727437687129024,0.371105740675701
0.479336620772261,0.611030312235072,0.510422831756982,0.593972359254549,0.343708238255073
0.27960803738294,0.779318512377388,0.970973651516838,0.811200326706671,0.473602442345421
0.826783258291175,0.566005888830224,0.572956118612753,0.292464184333233,0.777844470590737
0.807395029684567,0.310058935853247,0.667481509292534,0.242899114411095,0.5512625989324
0.54958082430363,0.353861904522236,0.82997097242483,0.574124320179191,0.450331681002627
0.722433317863878,0.606665915352411,0.532377930137936,0.75427829867459,0.214288086607568
0.254192861717221,0.71095195936924,0.252157625572008,0.521728152842134,0.685464978976342
0.138511054583429,0.147493069476578,0.164969043699922,0.888918956104932,0.895193773345161
0.295286442090194,0.302970782643632,0.338856685527645,0.237954739114406,0.160569813493295
0.316130971642035,0.591800376343186,0.356043925235778,0.374867905236903,0.934409184299202
0.763644527948476,0.729478378109984,0.594481517773158,0.476416467208095,0.510578927956619
0.754071795106152,0.816931415722178,0.948384422209104,0.135855072051719,0.73377375776296
0.044945774888322,0.489012003511772,0.407841129242665,0.117933212276573,0.716943436163532
0.530957827311761,0.795167452349521,0.716595667263469,0.846741452783398,0.847543666299685
0.633953015115631,0.435131428876737,0.314745161011115,0.425616122197396,0.580468144430167
0.787867311683111,0.129046762730397,0.416154434229276,0.516600300095245,0.508371193772463
0.176782966621885,0.783055393285007,0.672300462859798,0.380255123221564,0.636941204695909
0.77177131628814,0.0403526542064157,0.789364393650972,0.0872180597720101,0.534632902614224
0.0878768322845877,0.336354093391367,0.301761119001618,0.567542622161299,0.286481332797119
0.88187541743044,0.325588932571117,0.844811100461685,0.67167001750026,0.279930327063312
0.606512113093519,0.629446812066002,0.328077371590793,0.64849814236807,0.740279024836616
0.384165486077876,0.269521216864328,0.931777505285507,0.809025174031788,0.381128365829284
0.629899102828701,0.680166919989213,0.75881796462092,0.324089109096801,0.22497557402703
0.214087755796558,0.287805393939726,0.860875454782996,0.903065827616419,0.756792582392892
0.654292971327188,0.928376758995551,0.0609403165838648,0.558710266359089,0.803886882112937
0.923578092603535,0.955438021277336,0.121064417409105,0.177585652591152,0.793257237998188
0.227170360624193,0.208548633686294,0.29535907513804,0.450084442654057,0.764260434793814
0.369236718251192,0.650658566268855,0.194966961972678,0.341158909318283,0.0225817526986367
0.845534024168988,0.826641284157845,0.521740681832205,0.828988214819587,0.486925311402992
0.154503183925213,0.151419006994728,0.130975294681932,0.769304383789495,0.0591776776939996
0.901398365118275,0.398664387607061,0.100838769849964,0.041748295902192,0.293819113453938
0.448975444519169,0.498136297660496,0.0138682740052699,0.418341010619171,0.540884889591033
0.434436334628323,0.213378539104652,0.420073342275632,0.147403544804532,0.619692076592695
0.406359090470404,0.510513838605694,0.779934461160183,0.548618184775715,0.903959003601566
0.0657832672104518,0.455518494671641,0.213279093364731,0.103379481037364,0.336132946211298
0.265193224942822,0.701677545269236,0.649108723144656,0.404489592163319,0.264480807055255
0.565783685080941,0.237671596874877,0.812054096829903,0.28815593121956,0.390783593720521
0.871019806308234,0.00429135090732039,0.249201739016911,0.126642176374228,0.567333618352514
0.893476159419641,0.464078125881089,0.285300749822649,0.878048547963635,0.878910907181787
0.161538826329651,0.47002490777643,0.684009416874954,0.735330323900261,0.186078029988387
0.331477985716756,0.194578551834528,0.808644111742725,0.222331590469687,0.815596513146086
0.588087782573946,0.750561894932034,0.178201392031249,0.0340000464562349,0.591904347645143
0.46088379167808,0.376643693892259,0.389646520273871,0.657054175608155,0.411342560623133
0.672637257980776,0.989151935792436,0.79889668568515,0.487176156074889,0.782155700011269
0.869896822126708,0.448876114875598,0.209012762241684,0.617826552115828,0.366014443151887
0.732991237480235,0.222125116501009,0.74566553276927,0.972346367018308,0.576626984711833
0.238458364379904,0.423164609516561,0.926680716609021,0.3626591382602,0.0398696675856809
0.354051905542797,0.691205819791837,0.50717160264768,0.851270910518791,0.644575731719786
0.481235789043606,0.573111860760783,0.658256559513361,0.185246385378122,0.655317767375637
0.039059855810937,0.367088117211668,0.455464202004148,0.89056237496598,0.706564372527737
0.619165006651618,0.186019240534399,0.483918436722605,0.444499799238043,0.13035641118049
0.9706718391226,0.843741166288537,0.442074557212532,0.784717650350945,0.862069389508207
0.455419617720712,0.522418130320257,0.0894475321623233,0.79436554007652,0.0935613587709988
0.0936402071912687,0.937317702922058,0.14133488665746,0.194740988676465,0.620585261590717
0.427124774423883,0.0958864611723423,0.0306001160491314,0.331018050802349,0.436058034985343
0.507600276018693,0.403061042881267,0.614873491789607,0.9220124196351,0.965617011654735
0.647574347203007,0.104669214946031,0.1801674683543,0.987413652176512,0.158854064497083
0.85856960243836,0.410594808879243,0.728616774378412,0.532510679343767,0.679963188281363
0.371110141077291,0.381633146263122,0.0557495039296096,0.620272311714161,0.918200539861739
0.575789915291663,0.864763888055666,0.39820362964793,0.951445535984978,0.102295402811711
0.596669279289714,0.0399476466628515,0.952578461360261,0.940640083698821,0.198741235339124
0.685443189149299,0.536807171254394,0.465975418657271,0.0992399338334581,0.144727850198604
0.0258218860069644,0.0595856422078362,0.544840187166529,0.212156061743959,0.952013297818779
0.144116235001985,0.58313208326266,0.997364984332099,0.279810280776708,0.490298701946654
0.529320362123809,0.878782569213485,0.366249431904843,0.504732570919295,0.443789439082193
0.206025585020734,0.974072378018651,0.96041689802816,0.313278394767993,0.0400176058974261
0.74479381511852,0.835271293629526,0.63302139292435,0.0292773308697354,0.980374359583451
0.0198583111913243,0.553560233665753,0.433124893626659,0.460459413797492,0.609274234685358
0.343074276698625,0.0805654534994658,0.589695847660009,0.0511826603943467,0.237693940997203
0.559811331413397,0.735573498525025,0.890238378541447,0.683020097279963,0.358582478087664
0.00797841270908477,0.117784931931939,0.00615195536976837,0.204013259386355,0.661486451765332
0.952848002038054,0.544893625666824,0.231793895061857,0.2610849033286,0.724232615656309
0.666194227996375,0.134404381067984,0.623182051615293,0.00422861209361612,0.881546883178351
0.11152409101534,0.85795695947135,0.157098128813415,0.66124634084274,0.173629392526325
0.930981776312508,0.016615719354262,0.906830560816628,0.308656255686772,0.318419840908918
0.962870946362884,0.881240782860686,0.115832138448741,0.164233549228073,0.12951070355443
0.996060823144077,0.991674660825713,0.609603467236161,0.638787383420341,0.077186839907631
0.109419387809288,0.678109573502278,0.889100421854036,0.777152796096118,0.823382981203883
0.126554481117831,0.0762699434543374,0.550037849705637,0.589568513019535,0.0150100043211321
0.811446880079096,0.068292512163716,0.273251696619287,0.694250022592955,0.85958214022291
0.18459196185114,0.242950158071153,0.0784807495293198,0.913433125460076,0.465920040884839
0.242414456059273,0.969057948254993,0.225353361450485,0.710644540180001,0.994097093060193
0.980939137899629,0.291897146879837,0.566345961531615,0.932789124280712,0.208070244504747
0.194619783747689,0.944201168251187,0.875041027692737,0.0600098068388272,0.975016621817708
0.83325257394615,0.743985419012366,0.985365743654798,0.834697264730239,0.949473343426468
0.79096229424471,0.166592390260477,0.0210798708336924,0.398909380895354,0.0602926559818146
0.0550041004179169,0.909886252213349,0.697558746811054,0.96271074144259,0.00188304343765439
0.411274842763126,0.50619250583184,0.0421193535860687,0.0130122101252293,0.927885040901622
0.916465087785557,0.764219312345986,0.914570595128621,0.150253540944014,0.406877642551099
0.0742011871570365,0.807947078897383,0.346290664623598,0.073670746587104,0.0806639174297673
0.943909820786967,0.893982440114102,0.0911675943720293,0.992137712536995,0.426313563416065
0.308349418278476,0.0252842825043785,0.851555084286597,0.606938664841755,0.698889674707095
