"V1","V2","V3"
0.688331502946781,0.270095984480801,6
0.710351863051808,0.0724259323223014,6
0.134281351298914,0.4349273916336,1
0.746999266962252,0.497299572295582,3
0.174196353245955,0.938406393623568,3
0.722032123352793,0.842164307958022,2
0.140377772575146,0.704778266544891,2
0.300583127246306,0.293113232276997,7
0.60930043777765,0.933027710743193,10
0.813492765480768,0.0662956775688801,8
0.0787763736279415,0.892871669797298,10
0.265902753645734,0.94559642006854,9
0.0662929563626961,0.362490164333711,9
0.46383609435775,0.127667121150708,7
0.931694845367346,0.873795441307233,3
0.164415329337443,0.710368362576845,4
0.0770484877000762,0.110636039034532,7
0.773807517774395,0.465385957125639,4
0.673778400123563,0.73032041838105,5
0.154816530050905,0.346047071813091,7
0.362575390999597,0.82935541335282,4
0.426004841060612,0.080434859479184,5
0.349779208087846,0.174437139486411,1
0.804550295073879,0.383669880742751,5
0.703803393314617,0.832441289054413,10
0.568023345255027,0.707197198679907,6
0.169691386975303,0.523168003577028,8
0.440358282022766,0.830909748099332,8
0.921485298230765,0.285472413400249,9
0.77237509296509,0.627261701909228,4
0.724706940838379,0.254507410881468,6
0.577821573230877,0.355295949438484,8
0.390041351558781,0.896128915367139,9
0.831189571624722,0.889415619452356,3
0.533410798131592,0.789410984540005,10
0.098187745056127,0.731057442201522,4
0.0819564367174029,0.795990957931177,5
0.60276401108967,0.319180413853034,1
0.951532043815978,0.475242059505393,3
0.0571569618344419,0.599633775672369,5
0.791160682561673,0.247259157395667,1
0.872937657773037,0.441016621326901,7
0.54524674478204,0.382913326121627,2
0.233960066071873,0.170334955350419,5
0.0555092069636833,0.115343253649864,10
0.483427321704543,0.171331156183239,2
0.528404717997923,0.378666751759519,5
0.638996181100888,0.930809765612574,7
0.105452115591625,0.533218831334616,5
0.514688015172749,0.546284257638297,9
0.131192617622685,0.0374679395499014,4
0.130725512384881,0.755726613151873,7
0.515866623919052,0.24441590104357,4
0.308902308064438,0.671604134786795,10
0.93874366536473,0.442936558002095,8
0.5300917807664,0.54932753200832,3
0.702233963527871,0.953746134046976,3
