"V1","V2","V3","V4"
0.885782781204399,0.679903397271388,0.702740974254003,0.529153947677468
0.518036690331444,0.855077975179585,0.174763949499675,0.623630843862243
0.339697141418468,0.252157803941244,0.679593471932561,0.785957096433052
0.411175892312216,0.544241364996928,0.65263146500507,0.59838165285843
0.450427593807443,0.345671741566556,0.291315556176388,0.430217880042111
0.713574661359547,0.314829866847632,0.773192632501961,0.409319868636907
0.742680136344272,0.512522622827605,0.62749383729387,0.636956937375256
0.50996733591268,0.615947651110383,0.241913349991193,0.357199671558927
0.676674768644933,0.365400489141071,0.484168371876474,0.254851430686912
0.785849403647398,0.680845720652936,0.214456795269394,0.778064284300751
0.347938841877337,0.727345519544992,0.416127907571989,0.211166514165847
0.110800313129198,0.477337525306783,0.434903853221331,0.410076623043497
0.798127065156687,0.402575854944479,0.169376233161952,0.651410597586866
0.536196009765558,0.604190857781027,0.880447700313088,0.312419592545665
0.295627674672416,0.827909740241064,0.66036672313611,0.385001510649527
0.616684353863901,0.24919851088973,0.689254890835149,0.751291649015309
0.137052527602512,0.193153027025012,0.637173747753757,0.192609114281995
0.635537436781867,0.458284914471037,0.318394729196118,0.607226179452391
0.821687003006436,0.642745976483254,0.797368974097247,0.188441533319615
0.362186791357783,0.330196147130523,0.307806889771911,0.822773423450271
0.601643552666497,0.188063555380148,0.0901936069550622,0.39015012996067
0.280380052355828,0.860424618739244,0.153114768580504,0.206716239235126
0.475609969039651,0.707441418943418,0.545674877197103,0.808756868613751
0.735628059865124,0.891970188000658,0.952214413103787,0.513353054539169
0.267813545785662,0.74698010338048,0.864667989271912,0.761703535205297
0.379631786654566,0.374596510738152,0.455892990800958,0.337439711626493
0.489601181505026,0.736201255449527,0.0818761913944613,0.864301038853502
0.834444478476525,0.560641357054329,0.259579008576096,0.7373572739261
0.896049950182994,0.297356537843626,0.564794093539745,0.541474347304707
0.246646282836429,0.132485665096207,0.180112042818988,0.567955168347032
0.682491280315021,0.764122710453236,0.42770265857972,0.701883913821507
0.302492108516944,0.592942338132301,0.600844771074064,0.670243539130468
0.156064307708614,0.639206985625218,0.756920750511232,0.855447394820642
0.562617476369356,0.795756233801902,0.265525288502513,0.275991208484902
0.0795731930577252,0.0668375259642967,0.534496105996703,0.0711246511488984
0.49559409535806,0.0224718539240178,0.747163545433436,0.324172727607174
0.387375722561067,0.428373547485494,0.407196139247808,0.165586939359103
0.816407372072044,0.285881224748049,0.20774877819739,0.0966284745882085
