"V1","V2","V3"
0.172036315613322,3,0.284497298185117
0.661817125319029,5,0.631364997626264
0.275757136942699,5,0.325409875389946
0.717933706482922,7,0.617778668321661
0.582880280359904,2,0.418823311053042
0.327102105207098,2,0.688068506023439
0.304907526064377,7,0.55132457859244
0.646336754066414,2,0.592637045099052
0.285267693960499,9,0.184115347982382
0.542501411517219,4,0.195178369429684
0.418729371932733,7,0.143825141299895
0.489542964004198,5,0.525853595770325
0.820874708050848,5,0.642545561760076
0.369440679134256,4,0.35274868570774
0.870780691980008,7,0.85372030510889
0.224158965050025,8,0.459024958884621
0.621763858198394,4,0.589566654108899
0.744180987488862,1,0.815068876984139
0.787717061183683,8,0.276079975777454
0.755400179439047,8,0.0784869105776952
0.49644614603389,8,0.543897897789898
0.161864446263715,9,0.726385077423904
0.0936510121425173,3,0.338760316356119
0.438680260825319,2,0.0447564708346841
0.702147791643334,4,0.676076040760106
0.354551635812209,2,0.779352239909411
0.192276007657268,6,0.261419655160347
0.205582741652897,4,0.490420721892153
0.770289846642476,7,0.488368002758488
0.40227112279795,8,0.39194441319081
0.814042989278897,9,0.568244465625577
0.065134750084958,1,0.425159339837996
0.293945355122125,2,0.407456964482797
0.555013514771781,4,0.660946980069152
0.724764540875569,9,0.732424354416846
0.796618651518756,1,0.509397788963919
0.864212134232773,3,0.111197535402395
0.0795005711741091,9,0.208432016869509
0.65701181126024,6,0.254526898423581
0.150358801736643,8,0.103095971584311
0.93367415646888,3,0.871378836093191
0.262539301025256,4,0.809929238654506
0.853387672338783,8,0.513406103199457
0.671562599512986,3,0.236770194794098
0.524406860830874,1,0.917813789496494
0.447960245836464,9,0.306810342617461
0.183648274175087,5,0.972520215521614
0.961372285870704,6,0.628913958187705
0.632031033686934,8,0.944406552500223
0.763681800886014,6,0.473757414275674
0.0155873766732808,5,0.132657444880518
0.397525206069751,3,0.0831273764815401
0.943298596631761,7,0.368782456353482
0.508485811430739,6,0.759998523490432
0.579910068970941,9,0.869415197756226
0.469092254299016,1,0.462354991955179
0.348840415421595,2,0.440442419671925
0.258381795718664,8,0.897193635799055
0.458907625352215,9,0.294674776087597
0.887456182099619,1,0.437722088796132
0.219316359632137,6,0.60026991158634
0.0404130368134733,3,0.847296521819121
0.9007005232516,6,0.010715058846104
0.898244532475915,7,0.249520926987834
0.14455455925021,5,0.22166404224609
0.684219873879974,6,0.0631054107649078
0.421881675930086,6,0.655202763367485
0.102964635849149,3,0.0939503044615647
0.517540951245119,10,0.375056017416448
0.697503302351266,4,0.717984876665486
0.388381648523124,10,0.74466760203728
0.83830355785022,5,0.961377604165241
0.131020487438017,7,0.156257476732497
0.95093380673887,7,0.905469149276051
0.0259164592578596,10,0.345443529824785
0.590463172706389,4,0.385599690967876
0.112470381924379,2,0.536782800194533
0.610242670746631,10,0.792260947837559
0.531264044794469,5,0.0244049993707426
0.241854643634466,6,0.579525746284368
0.603024092816983,10,0.995363909603491
0.0364889632467423,10,0.709535816424398
0.983981251730141,9,0.211694511466766
0.843785256726512,4,0.763212843923427
0.00723311416443618,1,0.834972833093337
0.973766926721092,9,0.886236701036625
0.915748027580695,1,0.173967461393967
0.333552549606871,2,0.0526016580525657
0.230262691172454,3,0.989718607925221
0.73659299442343,3,0.699839347460443
0.80970006041406,8,0.00325844726240193
0.128492253924811,10,0.829751912220008
0.0539757545424991,10,0.956618129433266
0.0824676646183418,5,0.0351808679424274
0.56370107856575,1,0.933382142671264
0.311251625872762,10,0.163728413208274
0.929430703933254,1,0.122484727058751
0.997107870475956,10,0.782080046684167
0.375851119814215,2,0.929332811236667
0.470269434844619,7,0.318153929329947
