"V1","V2","V3"
0.588475847433549,0.267047107593575,0.4853805462269
0.268279914011299,0.551700931038659,0.208274920343231
0.542585037419965,0.510822405275204,0.403103087399025
0.315080454837702,0.629736338654803,0.604997523769151
0.32990241533604,0.483554559447651,0.818488402365611
0.576865350643171,0.497186740444703,0.227106312890098
0.253955888420535,0.808073817610125,0.737999233159665
0.736556848702911,0.779618834592569,0.575613597453951
0.601678101424837,0.819259789587473,0.316656383309636
0.869287152043946,0.297017481957943,0.680045275294552
0.551105568294869,0.837080439434557,0.430706364169466
0.339589575267078,0.370274497269908,0.507384515226814
0.818508529092598,0.474121187750065,0.322574157783628
0.7232380568384,0.128938111930417,0.453685118939379
0.464285631962449,0.677321543235537,0.789229463902239
0.594527480968208,0.45560076048946,0.595703183088047
0.750743006527085,0.156440370350517,0.356541900299656
0.21747774471421,0.533151097131294,0.0906461576778444
0.651273674344394,0.167875788288229,0.412863251309739
0.766166315854665,0.610175398871415,0.281831246016291
0.7883608884758,0.192546152425837,0.179155128331451
0.365744128123573,0.348114613084551,0.448544640612622
0.628026252763686,0.4640622427652,0.803165265610063
0.118162144501164,0.784422163604715,0.267547624430132
0.270596504703647,0.401116520807202,0.827403582618559
0.0803407179286865,0.1090435484287,0.146902483130274
0.697283953215243,0.850535147742208,0.772391590645409
0.688533922651563,0.399775884466568,0.00491838071565684
0.0411674068409066,0.884040670581269,0.259600588795012
0.407053008474648,0.863872700863407,0.230988123343682
0.185911507038305,0.323645538428862,0.515268121868318
0.913344691967521,0.57319243157609,0.47323352475012
0.87478510805762,0.922393378561321,0.927943217172797
0.371843264944246,0.3101357293055,0.161662050612668
0.660909453141309,0.350562007549893,0.389088567227689
0.2817667461856,0.0679809783725169,0.949808366370886
0.0544450603855244,0.27217523484315,0.366927879210794
0.30082696844172,0.0141228904127053,0.619791906363498
0.520279140751358,0.796763108059933,0.625847805018151
0.348162615317345,0.633552054108313,0.0587577537497535
0.77496421283869,0.753029251648133,0.33131007681426
0.844309106233132,0.7301481776733,0.245792011696552
0.133120270790303,0.147243327674598,0.655993088340983
0.228522691764571,0.599445922028914,0.662205992010154
0.484187626289443,0.287514674391842,0.71476440592925
0.167767180487414,0.0474155629036103,0.64968355363565
0.535484874930897,0.768246443547602,0.759035753740332
0.803609043168994,0.723490855006058,0.135476307722058
0.00915965472236466,0.652193851591163,0.522241946346202
0.671499532286986,0.0543376072850596,0.538647114010202
0.997300401157346,0.17239074400097,0.343225340636184
0.386789706775979,0.189246160060447,0.588360523259963
0.797641154997833,0.581973275886951,0.865454255087414
0.158080158184905,0.945000753179229,0.370257884488357
0.967389073645912,0.417738390578792,0.768975847425632
0.390918055249135,0.907960691967938,0.930303264708044
0.512659297770153,0.132099837175749,0.993863682722125
0.704168994714774,0.693172706575115,0.499562147750735
0.0664970111011943,0.565531664560685,0.832547326118183
0.858291139701511,0.746917271967696,0.392909233541023
0.453644945621059,0.0865562043859834,0.294225464565423
0.61782401945847,0.525381178029181,0.744254237379618
0.955874934490301,0.0919423473612425,0.975676674877933
0.494238563322374,0.420378233422216,0.154501196804049
0.207553732020589,0.212462166313112,0.0634465043681843
0.924382451295748,0.304798217010225,0.0785067707904168
0.352364499869714,0.685490555579782,0.469715974310162
0.444495933846374,0.910342992039244,0.702926826532646
0.829432987252265,0.241267671623192,0.302632352841908
0.0359116205409209,0.43945809270192,0.563778740485659
0.476022049682817,0.545290483185188,0.960468957181448
0.23164982200441,0.975053495697474,0.843997075741969
0.64897365226795,0.115474997290596,0.679949435894257
0.0262055892871606,0.509299551100541,0.124241175267884
0.149674871371215,0.0787121847183757,0.892751976904089
0.42553313402247,0.716890387964249,0.213662561392834
0.981367162362293,0.202578607931815,0.014160627307233
0.410163506761661,0.93320503688805,0.980377055215283
0.949030247900703,0.641483413888735,0.876555865207599
0.902579477121246,0.0354233307945665,0.906795877160864
0.433429022450754,0.951739210591595,0.0496115881575296
0.742996642734693,0.25821266530739,0.0818235106438608
0.882985975856679,0.968214142887979,0.556260930349183
0.971477921355378,0.980440648077441,0.723029291091974
0.638750269163879,0.383751484141757,0.423321283075685
0.296699905545353,0.993410800185391,0.546308237449758
0.129467162149765,0.664095265022902,0.106847469786711
0.56910205777344,0.702216330482857,0.0369759084100344
0.17092236866752,0.221484116571652,0.958333316390247
0.0960319021052298,0.333098333455728,0.278017340455578
0.509100834322854,0.237627510786178,0.197105898977729
0.714214847245414,0.0252454305256367,0.889242578247203
0.1918964095913,0.60052398328413,0.690858206473875
0.104478917189784,0.871016947126837,0.799453044584075
0.242728985261086,0.00291856162880101,0.182753703091939
0.899729115044152,0.849242963977749,0.853305345877891
0.933096066814377,0.823215562668358,0.11676445529028
0.0714347810085012,0.448218937490494,0.91851557150512
0.0126426942156815,0.899875919885047,0.0234266738646543
0.834486841343637,0.366889535759814,0.637553993196047
