"V1","V2","V3","V4","V5"
0.774575646592242,0.656365003153663,0.0814379023059932,0.506673767463803,0.296498408834839
0.730106385967724,0.323609857254394,0.591281089197487,0.334690621366177,0.87884539200455
0.255683457404878,0.497426105328982,0.160950778552276,0.62182753105418,0.378502999033924
0.74008406360808,0.224105208773139,0.768101091528085,0.433458170329523,0.355768964095028
0.530946163247992,0.768930323456299,0.522820967367562,0.218054940867105,0.459485347802507
0.404303245540959,0.193257010417864,0.508805335061976,0.485758892944513,0.804020771567319
0.24189302611252,0.309109616269078,0.27547563614066,0.249579349249253,0.520536589112973
0.611787317952086,0.717673892126458,0.647380536190502,0.451090886592144,0.837772002880596
0.547452112892652,0.118905138897772,0.437191764823135,0.251596119481137,0.401452034982392
0.705387481590872,0.614654234565813,0.240745395353307,0.277591219166986,0.258996702498131
0.365682470337943,0.334279557953157,0.13109913575198,0.697402081352107,0.657150374266151
0.274502210900295,0.479090186497373,0.36683162218681,0.221777702546623,0.774813150568198
0.654122424453372,0.573216551337168,0.261771285070206,0.655689841828655,0.714737569004161
0.430687650882879,0.776582336886582,0.282377161331114,0.138688749879892,0.395405780895241
0.914659347599173,0.56289469251458,0.39624403925118,0.350176514165177,0.638739220024496
0.824785343337653,0.417471597437768,0.835020426794479,0.184457962421527,0.472241550201141
0.508966804925607,0.587498667053814,0.558106141389831,0.281487158511143,0.302126779186626
0.752501310084544,0.380071523397899,0.654514417245285,0.165176856076994,0.0973848111895008
0.141956025289105,0.85446016201929,0.22170904609968,0.758712322335263,0.7805694869646
0.519923392558486,0.170420040489959,0.8747906678185,0.639131878132334,0.868482325341162
0.49427939836637,0.129057272813263,0.233679206994193,0.198308712059681,0.617069449098885
0.663996553919577,0.91466825039382,0.538166965308769,0.730928533045374,0.386215936726172
0.448491091915906,0.183642582799694,0.421977273715025,0.828479002153881,0.723757123169834
0.625037486149882,0.556877698011361,0.546618213554981,0.887710578088602,0.535063362520463
0.684132014310327,0.99671189155571,0.217610486639426,0.844583151606679,0.049756509812864
0.788199877761205,0.213631805664724,0.806562593727144,0.747135364679656,0.572903108029591
0.815822734351067,0.67287088891192,0.467064158622954,0.0713510865394552,0.436119530748777
0.319714327245154,0.0888730000601113,0.314087131531006,0.492059484824625,0.109979200953542
0.58454628772699,0.839908881285472,0.386441488612869,0.308061617286135,0.816923772082698
0.292048329432973,0.340046171708872,0.120900561592383,0.684833668685845,0.220675040737355
0.00381146168401093,0.426975347870233,0.8485669738571,0.539453209640055,0.0218723342729373
0.221969698322866,0.680419735044079,0.729440180103657,0.716663121296076,0.277562644077239
0.0377839237426073,0.668985212349548,0.684210555582725,0.44865444659724,0.73488537862109
0.374956666631854,0.374131731372187,0.561255242582664,0.528275754263475,0.135281550604515
0.482203366416111,0.433958697166156,0.751812825714487,0.10084840753732,0.886180322283299
0.26959837841719,0.167786501184942,0.815384762561887,0.297252476615486,0.980163008336421
0.839356432251199,0.6436843007841,0.144531661738312,0.609433917066142,0.448457972192964
0.34356184649767,0.231983978094688,0.661535066196065,0.0677445532220572,0.239168090470359
0.901952083265882,0.318859810124347,0.679601189269928,0.0980421680218472,0.749826518367956
0.305319452331505,0.639523494234515,0.321324102837921,0.909716971782299,0.153432580501301
0.207783591521202,0.804527905884153,0.417789130734778,0.0834643735575,0.660369203013087
0.563529438314522,0.701588953076979,0.939767460308883,0.599721214815977,0.557053018986952
0.719253270208063,0.541992407959053,0.0300113105476724,0.989882448011904,0.248738286403838
0.805249161476229,0.721519691063113,0.633925113230111,0.400946953153928,0.411741882479357
0.639537281732483,0.0650865167607543,0.77434021223168,0.879549721161915,0.316456977006293
0.0946537709091753,0.500315617435996,0.203894269363957,0.996797485019517,0.937875063051007
0.872144804391106,0.298086628434718,0.49553476609784,0.558210869470579,0.923441095323243
0.107060048435463,0.862326505047715,0.951435494960421,0.834318228992212,0.492441533347089
0.19034290662299,0.246008627177168,0.517415165952955,0.616253831600956,0.567251917123422
0.472959419201491,0.959297602931946,0.184356802663816,0.767122743546854,0.894760298610232
0.169019699500896,0.532971260752068,0.574775859679416,0.323750915569298,0.424939574174916
0.328147627647199,0.482487753365993,0.786341621048995,0.670141702983406,0.916061830416056
0.426869781997268,0.730749140310991,0.375730025016667,0.540227608144596,0.601510409781282
0.949132694406342,0.0236478770148844,0.792017830135233,0.645454746578957,0.00895694920631252
0.599527321914603,0.745547725228576,0.358044775089555,0.0422822750836409,0.0125995527675159
0.922892154858347,0.092840934426271,0.47376809232723,0.467827790397727,0.503306523041743
0.383966585147439,0.819198535700165,0.0514255295965146,0.91427069603426,0.51651877169402
0.963159521030537,0.590724666223566,0.919248362640771,0.572705483737574,0.699397970925732
0.112386036509717,0.2607570378523,0.253425227716204,0.239440413090309,0.125399929956343
0.649802866354351,0.510251716015012,0.861478800821954,0.891752167196118,0.328136934955251
0.898193990987341,0.843923618913654,0.17853378761444,0.424521072052974,0.827407281643412
0.13412635354518,0.872645873224908,0.747303661335996,0.96698823136593,0.9479037656947
0.557593948035394,0.405590199067435,0.588583151573617,0.363338488946763,0.629199506420059
0.931121776009288,0.0379558988438982,0.702463031756298,0.142466995404832,0.0687507807230955
0.358687745096872,0.920601901860255,0.719982414954887,0.204796215723644,0.968065156977985
0.177541476962768,0.0738747684461884,0.699405477402345,0.958418913134638,0.463112715798767
0.601110042126591,0.368542269609587,0.0491231923614685,0.394175597831729,0.332494439887545
0.213435037039334,0.39909656663241,0.000550348515266667,0.124756050396072,0.795462211751412
0.285641069156896,0.982064390189339,0.888956302318934,0.377630523177131,0.482382852189623
0.467789404296828,0.0149127819090752,0.734806885418909,0.380261495903691,0.0343910732314324
0.99527739892893,0.881058152292412,0.98516065011579,0.930807476192237,0.344070102532064
0.394759040987091,0.159133111666815,0.116313064054846,0.783805751032568,0.953923305644665
0.888443758603256,0.283044122209115,0.0681653980487964,0.772660552934603,0.674243774456602
0.985412007040739,0.452963531277239,0.440273243516412,0.340720998856697,0.175353178946176
0.0174990721977798,0.440608964913214,0.0934144491586381,0.581789425390819,0.59043021066568
0.0663970887266552,0.200232679431419,0.997394458266918,0.561476438976149,0.541906388019335
0.953006053875494,0.465106686619621,0.971640934862968,0.472050501617255,0.21491902444818
0.459793644937938,0.758013247150638,0.308568506984098,0.513873845712692,0.166693767081551
0.859983398736582,0.791419753349691,0.48369702202477,0.803738204545236,0.765681168728434
0.0287259585468563,0.691881733832741,0.0716112949664587,0.0293069582003745,0.262519973361435
0.33732420068547,0.626633843923882,0.823867390054375,0.117067938435388,0.117566657099841
0.863692706706487,0.902985904319461,0.617229910868644,0.177214437017823,0.759179305597044
0.675241800455911,0.148693857744411,0.299264727008311,0.866981365012965,0.288493259152537
0.238394307195213,0.60151922676852,0.452978040599132,0.940958267904194,0.586959349696418
0.0767643957415117,0.0436688661699007,0.335474790085283,0.157185583423032,0.645196915688216
0.419131836669851,0.936121736015966,0.851107499103611,0.722199045367865,0.0831013920705508
0.761668764796831,0.273208707225838,0.626287662477194,0.978153615297273,0.84310751135842
0.129583269547047,0.828617195245432,0.193675233836856,0.415840964034414,0.978061014925291
0.72361263395786,0.890726485930176,0.109239747899554,0.00917712757336966,0.363266946407856
0.570445773192384,0.102393462717962,0.341157589797112,0.0195343118307965,0.142320074928593
0.794460340062564,0.000657212451729036,0.928765698404346,0.316320964567075,0.685142497022087
0.0885677676396667,0.0520334638685362,0.0269364837773118,0.794724728442436,0.0792612408512128
0.0588425689933948,0.134736364724851,0.60263043678066,0.701180052814412,0.998467388756391
0.15201974471335,0.529015656894831,0.896478978990956,0.0583425057808033,0.70867591299922
0.847988990620177,0.948967804942583,0.946108701895133,0.0387666143391877,0.193191973102263
0.9734199224369,0.789760284610125,0.403331359802495,0.855571079035007,0.209765085950759
0.0444787629953545,0.965222015896854,0.0189346956807228,0.811293402109069,0.187427452903919
0.526326677178952,0.976103535138428,0.967587082769748,0.666005675995066,0.909543377311207
0.183993327592176,0.250862201035334,0.908696694597349,0.922448212383135,0.0594368993171666
0.691497837601125,0.358330506086989,0.155652618374616,0.265486128130256,0.850333348498525
